scenario,scenario_type,case_key,case_name,trades,win_rate,expected_return,total_return_pct,max_drawdown_pct,avg_holding_days,tp_count,sl_count,timeout_count,top20_win_rate,prob65_win_rate,avg_peak_profit_pct,avg_trade_drawdown_pct
2025_ai_bubble,bull,combo_sector_limited__fixed10__short_pressure,セクター制限 x 固定10% x 売り残比率10%以上,835,49.5,1.708,48.013,-7.424,5.8,227,368,240,66.5,65.0,6.321,-3.192
2025_ai_bubble,bull,combo_sector_limited__fixed6,セクター制限 x 固定6%,1164,61.2,1.785,72.559,-11.08,3.02,540,362,262,81.9,80.7,5.156,-2.349
2025_ai_bubble,bull,combo_sector_limited__fixed6__margin_le10,セクター制限 x 固定6% x 信用倍率10倍以下,1054,57.5,1.452,51.216,-12.203,3.2,434,336,284,80.0,79.1,4.823,-2.419
2025_ai_bubble,bull,combo_sector_limited__fixed6__margin_le20,セクター制限 x 固定6% x 信用倍率20倍以下,1096,57.7,1.499,55.778,-9.056,3.16,467,342,287,79.9,78.8,4.86,-2.407
2025_ai_bubble,bull,combo_sector_limited__fixed6__margin_le5,セクター制限 x 固定6% x 信用倍率5倍以下,991,57.4,1.39,50.495,-11.817,3.23,391,308,292,82.8,79.3,4.707,-2.452
2025_ai_bubble,bull,combo_sector_limited__fixed6__short_pressure,セクター制限 x 固定6% x 売り残比率10%以上,1054,57.5,1.452,51.216,-12.203,3.2,434,336,284,80.0,79.1,4.823,-2.419
2025_ai_bubble,bull,combo_sector_limited__fixed7,セクター制限 x 固定7%,1025,55.0,1.759,66.441,-13.213,4.49,464,416,145,77.6,74.9,5.831,-2.857
2025_ai_bubble,bull,combo_sector_limited__fixed7__margin_le10,セクター制限 x 固定7% x 信用倍率10倍以下,930,53.9,1.547,46.391,-13.728,4.69,397,384,149,73.7,72.6,5.5,-2.88
2025_ai_bubble,bull,combo_sector_limited__fixed7__margin_le20,セクター制限 x 固定7% x 信用倍率20倍以下,954,54.0,1.618,45.279,-15.865,4.71,410,385,159,74.7,71.5,5.64,-2.855
2025_ai_bubble,bull,combo_sector_limited__fixed7__margin_le5,セクター制限 x 固定7% x 信用倍率5倍以下,851,54.4,1.558,49.929,-10.785,4.88,355,349,147,80.6,78.8,5.63,-2.874
2025_ai_bubble,bull,combo_sector_limited__fixed7__short_pressure,セクター制限 x 固定7% x 売り残比率10%以上,930,53.9,1.547,46.391,-13.728,4.69,397,384,149,73.7,72.6,5.5,-2.88
2025_ai_bubble,bull,combo_sector_limited__ma5,セクター制限 x 5日MA割れ,905,55.2,2.08,76.593,-12.042,5.9,479,401,25,76.2,72.7,8.237,-3.17
2025_ai_bubble,bull,combo_sector_limited__ma5__margin_le10,セクター制限 x 5日MA割れ x 信用倍率10倍以下,834,54.9,2.016,61.67,-15.79,6.13,427,372,35,71.1,70.0,8.001,-3.112
2025_ai_bubble,bull,combo_sector_limited__ma5__margin_le20,セクター制限 x 5日MA割れ x 信用倍率20倍以下,863,54.3,1.902,62.68,-7.451,6.0,446,390,27,73.8,70.6,7.825,-3.163
2025_ai_bubble,bull,combo_sector_limited__ma5__margin_le5,セクター制限 x 5日MA割れ x 信用倍率5倍以下,773,56.0,2.113,52.653,-14.828,6.38,403,334,36,74.0,70.9,8.073,-3.06
2025_ai_bubble,bull,combo_sector_limited__ma5__short_pressure,セクター制限 x 5日MA割れ x 売り残比率10%以上,834,54.9,2.016,61.67,-15.79,6.13,427,372,35,71.1,70.0,8.001,-3.112
2025_ai_bubble,bull,combo_sector_limited__pullback2,セクター制限 x 反落-2%,909,56.9,2.321,92.228,-9.292,5.49,359,361,189,78.5,76.0,7.73,-2.972
2025_ai_bubble,bull,combo_sector_limited__pullback2__margin_le10,セクター制限 x 反落-2% x 信用倍率10倍以下,837,55.3,1.785,90.308,-8.14,5.74,291,337,209,77.2,74.0,6.979,-2.914
2025_ai_bubble,bull,combo_sector_limited__pullback2__margin_le20,セクター制限 x 反落-2% x 信用倍率20倍以下,850,55.8,2.294,85.486,-8.078,5.76,300,336,214,77.1,73.6,7.521,-2.876
2025_ai_bubble,bull,combo_sector_limited__pullback2__margin_le5,セクター制限 x 反落-2% x 信用倍率5倍以下,799,54.4,2.143,54.354,-12.347,5.76,254,336,209,74.2,72.7,7.31,-2.967
2025_ai_bubble,bull,combo_sector_limited__pullback2__short_pressure,セクター制限 x 反落-2% x 売り残比率10%以上,837,55.3,1.785,90.308,-8.14,5.74,291,337,209,77.2,74.0,6.979,-2.914
2025_ai_bubble,bull,combo_sector_limited__rsi70,セクター制限 x RSI70反落,1021,60.6,2.166,92.046,-11.051,4.45,619,398,4,82.4,80.6,7.033,-2.814
2025_ai_bubble,bull,combo_sector_limited__rsi70__margin_le10,セクター制限 x RSI70反落 x 信用倍率10倍以下,945,59.5,1.904,78.808,-9.71,4.49,559,378,8,77.2,75.2,6.481,-2.804
2025_ai_bubble,bull,combo_sector_limited__rsi70__margin_le20,セクター制限 x RSI70反落 x 信用倍率20倍以下,967,61.5,2.174,102.282,-5.645,4.56,593,366,8,79.3,76.8,6.732,-2.711
2025_ai_bubble,bull,combo_sector_limited__rsi70__margin_le5,セクター制限 x RSI70反落 x 信用倍率5倍以下,887,60.7,1.841,69.376,-9.657,4.56,533,343,11,78.5,76.5,6.251,-2.777
2025_ai_bubble,bull,combo_sector_limited__rsi70__short_pressure,セクター制限 x RSI70反落 x 売り残比率10%以上,945,59.5,1.904,78.808,-9.71,4.49,559,378,8,77.2,75.2,6.481,-2.804
2025_ai_bubble,bull,combo_sector_limited__trailing3,セクター制限 x トレーリング3%,1180,52.4,0.667,11.629,-9.021,1.82,613,181,5,71.2,68.4,3.886,-1.657
2025_ai_bubble,bull,combo_sector_limited__trailing3__margin_le10,セクター制限 x トレーリング3% x 信用倍率10倍以下,1101,49.0,0.498,4.206,-16.236,1.99,536,174,5,73.2,69.3,3.77,-1.68
2025_ai_bubble,bull,combo_sector_limited__trailing3__margin_le20,セクター制限 x トレーリング3% x 信用倍率20倍以下,1132,50.0,0.555,5.239,-12.575,1.98,560,171,7,71.2,67.4,3.797,-1.602
2025_ai_bubble,bull,combo_sector_limited__trailing3__margin_le5,セクター制限 x トレーリング3% x 信用倍率5倍以下,1052,46.6,0.312,-9.86,-14.415,2.05,485,175,6,72.4,68.6,3.577,-1.783
2025_ai_bubble,bull,combo_sector_limited__trailing3__short_pressure,セクター制限 x トレーリング3% x 売り残比率10%以上,1101,49.0,0.498,4.206,-16.236,1.99,536,174,5,73.2,69.3,3.77,-1.68
2025_ai_bubble,bull,combo_sector_limited__trailing5,セクター制限 x トレーリング5%,1050,50.8,0.783,22.598,-17.227,4.26,485,298,50,73.3,71.4,5.846,-2.442
2025_ai_bubble,bull,combo_sector_limited__trailing5__margin_le10,セクター制限 x トレーリング5% x 信用倍率10倍以下,931,49.0,0.779,19.024,-14.413,4.9,388,287,72,75.3,73.2,5.742,-2.575
